白名单,#genre#
wolves,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200f3e0000bt8c32cebj9j64kkp230&ratio=720p&line=0
哈尔滨都市咨询,http://stream.hrbtv.net/zxpd/sd/live.m3u8?zheild
动物冠军竞技场(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9f1dc957013c4765a96b86c1890e4ae2/1200.m3u8
Twins-恋爱大过天,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cfvdrjrc77ud5nlujjag&ratio=720p&line=0
1986年春晚,https://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDRfNDAzMDAxOTlfNjYyNzMyNTU0OTRfMF8z_b_B24f7d19f1132fa5d7f502f8377ad5567.mp4
甄妮-我曾用心爱着你,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000c61mgpjc77u30e9dfqa0&ratio=720p&line=0
辽宁|辽宁都市,http://120.76.248.139/live/bfgd/4200000610.m3u8
AWEInternational,https://a-cdn.klowdtv.com/live1/aweint/playlist.m3u8
TV5mon4Gtv,http://nmk.ioapk.com:5050/4gtv-live122/index.m3u8?proxy=true
BBCEarth,https://amg00793-amg00793c6-xumo-us-2669.playouts.now.amagi.tv/BBCStudios-BBCEarthA-hls/playlist540p.m3u8
林峰-幼稚完,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000c3c8tolfurq0t8hl20cg&ratio=720p&line=0
Twins-下一站天后,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000c9hsmhrc77u8bcep14rg&ratio=720p&line=0
Beyond-真的爱你,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000ceksa4bc77u77da91tfg&ratio=720p&line=0
That'sWhyYouGoAway,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300f2b0000btjbvrnm1ok3likh5big&ratio=720p&line=0
TempoAfricTV,https://streamspace.live/hls/tempoafrictv/livestream.m3u8
周杰伦-我落泪情绪零碎,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000ctt2hmvog65usvfqcpf0&ratio=720p&line=0
GiornaleRadioTv,https://5f204aff97bee.streamlock.net/GR_tv/livestream/playlist.m3u8
辽宁|辽宁经济,http://120.76.248.139/live/bfgd/4200000480.m3u8
粤BA深圳VS广州全场回放19:30,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/630/523/5106630523/media/5106630523_5339096900_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701810667&pid=2028597139&timestamp=20260710000238&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966075099&ParentNodeID=-99&assertID=5701810667&client_ip=171.8.79.254&SecurityKey=20260710000238&promotionId=&mvid=5106630523&mcid=1003&mpid=120000581714&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=024b37b584199a048f024aabefb3e09d&sv=10004&ct=android
大立DALI,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
中央新影-老故事,http://120.76.248.139/live/bfgd/4200000166.m3u8
奎屯汉语,http://218.84.12.186:8001/hls/main/playlist.m3u8?zxinjd
AlEkhbariya,https://shd-gcp-live.edgenextcdn.net/live/bitmovin-al-ekhbaria/297b3ef1cd0633ad9cfba7473a686a06/index.m3u8
奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8
北京|优优宝贝,http://120.76.248.139/live/bfgd/4200000153.m3u8
江苏卫视HD,http://120.76.248.139/live/bfgd/4200000085.m3u8
张芸京-偏爱,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v1e00fgi0000csmuo9fog65j08392110&ratio=720p&line=0
CFNCatholicFaithNetwork,https://uni8rtmp.tulix.tv/cfntv/cfntv/playlist.m3u8
河南卫视HD,http://120.76.248.139/live/bfgd/4200000339.m3u8
女团6,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cdqdia3c77u6jef0lcj0&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
兵器科技,https://live.264788.xyz/channel/bingqikeji?streamid=6fc55a0966bdad1e1cdf39a4d37dd776&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
怀孕-乔杉修睿,https://vdse.bdstatic.com//86cf78ae4cfadc9dac585a70b2587808.mp4
北京|四海钓鱼,http://120.76.248.139/live/bfgd/4200000229.m3u8
FunnyAF,https://jmp2.uk/plu-580e87ff497c73ba2f321dd3.m3u8
WorldFishingNetwork,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=g4nb3u&tk=SLK5QjnsRiya
街道办GDC/欧阳耀莹-春娇与志明,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000chcm34rc77u9287g2210&ratio=720p&line=0
云南卫视HD,http://120.76.248.139/live/bfgd/4200000482.m3u8
世界杯瑞士VS哥伦比亚全场回放（张天翼、洪宇青）03:45,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/630/122/5106630122/media/5106630122_5339056957_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701809369&pid=2028597139&timestamp=20260710000235&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966057262&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701809369&client_ip=171.8.79.254&SecurityKey=20260710000235&promotionId=&mvid=5106630122&mcid=1003&mpid=120000575609&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=61f9ac6ff25ca38755a042771f94c4fe&sv=10004&ct=android
粤语_PG'串烧,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8d89cc31cde8c4f037001998e2818b6_258.mp4
粤语经典重温DJ,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cp06gijc77ue69pt0spg&ratio=720p&line=0
France24,https://amg00106-france24-amg00106c1-plex-us-6491.playouts.now.amagi.tv/480p/index.m3u8
CGTN阿拉伯语,http://120.76.248.139/live/bfgd/4200000308.m3u8
山东卫视HD,http://120.76.248.139/live/bfgd/4200000099.m3u8
XiteHits,https://xite-hitsuk-lg.amagi.tv/480p/index.m3u8
KissKissTV,https://58f12ffd2447a.streamlock.net/KKMulti/livestream/playlist.m3u8
KissKissTV,https://58f12ffd2447a.streamlock.net/KKMulti/livestream/chunklist_w92801553.m3u8
moveyourbody,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000clkl27bc77u100fn3qo0&ratio=720p&line=0
插翅难逃,http://8.155.43.98:35455/yy/23402146
女团21,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000caiv8u3c77uclsl616i0&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
重庆音乐广播,http://live.xmcdn.com/live/131/64.m3u8
潜水大师的岛上生活(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/cd88344f084b47c593388fdf6a8c443f/1200.m3u8
by2-我知道,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000csm7epnog65it1kgajfg&ratio=720p&line=0
上视东方影视,http://hlszymgsplive.miguvideo.com:8080/wd_r4/dfl/dianshijuhd/1200/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699212&netType=0&sid=5500002274&pid=2028597139&timestamp=20260710000225&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=617290047&ParentNodeID=-99&assertID=5500002274&client_ip=171.8.79.254&SecurityKey=20260710000225&promotionId=&mvid=5100001715&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=d99fede132e564bde97e56327b7a8c4d&sv=10004&ct=android
叶丽仪-上海滩,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000c56uiubc77uc6dubb3q0&ratio=720p&line=0
ViuTv_英高码,http://beishan008.asuscomm.com:8889/bysid/96.m3u8
TraceUrbanⒼ,https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg01131-tracetv-traceurbanit-samsungit/playlist.m3u8
rollinginthedeep,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v1e00fgi0000ct11konog65sgjaem0n0&ratio=720p&line=0
辽宁|丹东新闻综合,http://120.76.248.139/live/bfgd/4200000276.m3u8
旱季冒险故事,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ac505ca5d2d5469eb21448c300a8c16c/1200.m3u8
Beyond-海阔天空,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000chfntjrc77uf4o64t5qg&ratio=720p&line=0
杨千嬅-野孩子,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000co0lujbc77ub5fefi6p0&ratio=720p&line=0
XiteHits(360p),https://xite-hitsuk-lg.amagi.tv/360p/index.m3u8
粤语剧场版49,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c45f2ebd97434f037001993f1842d5_258.mp4
TVBPlus,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=aCMBgd&tk=SLK5QjnsRiya
BBCEarth,https://amg00793-amg00793c6-xumo-us-2669.playouts.now.amagi.tv/BBCStudios-BBCEarthA-hls/playlist.m3u8
ABCNewsAustralia,https://stream1.freetv.fun/abc-news-australia-1.m3u8
CGTNDocumentaryEnglishⓈ,https://news.cgtn.com/resource/live/document/cgtn-doc.m3u8
热门歌曲DJ点播,https://txmov2.a.kwimgs.com/bs3/video-hls/5232619944545910926_hlsb.m3u8
SkySportsMainEventUK,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=mftkfu&tk=SLK5QjnsRiya
东方卫视HD,http://120.76.248.139/live/bfgd/4200000093.m3u8
CGTNDocumentary,https://amg00405-rakutentv-cgtndocumentary-rakuten-0ql8j.amagi.tv/master.m3u8
Antenna2Bergamo,https://58f12ffd2447a.streamlock.net/Antenna2/livestream/playlist.m3u8
全粤语Club风格汽车慢摇串烧DJ,http://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cpp7b2nog65rhkqq6tpg
Bloomberg,https://bloomberg.com/media-manifest/streams/us.m3u8
RedBullTV,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=0LPy3s&tk=SLK5QjnsRiya
StarCentralGreece,https://telmaco-cdn.akamaized.net/starcgr/default/dash/LAMIAStar-video=3000000.dash
女团7,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300f7a0000bsb81c6cmo5cfurbeon0&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
中视菁采4Gtv,http://nmk.ioapk.com:5050/li-4gtv-4gtv064/index.m3u8?proxy=true
张惠妹1,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cpfe9nfog65hhstjqpn0&ratio=720p&line=0
辽宁|辽宁经济,http://120.76.248.139/live/bfgd/4200000076.m3u8
tvbS闽南欣赏,http://rihou.cc:555/tv/[Hv]tvbS闽南
salt,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v1e00fgi0000cstvnkfog65p72v2jrrg&ratio=720p&line=0b
euronews,https://euronews-live-spa-es.fast.rakuten.tv/v1/master/0547f18649bd788bec7b67b746e47670f558b6b2/production-LiveChannel-6571/bitok/eyJzdGlkIjoiMDA0YjY0NTMtYjY2MC00ZTZkLTlkNzEtMTk3YTM3ZDZhZWIxIiwibWt0IjoiZXMiLCJjaCI6NjU3MSwicHRmIjoxfQ==/26034/euronews-es.m3u8
XinjiangTV3,http://120.70.60.179:9901/tsfile/live/1006_1.m3u8?authid=0&key=txiptv&playlive=1
峨眉电影,http://112.19.31.13:85/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
华仁纪实4Gtv,http://nmk.ioapk.com:5050/4gtv-4gtv013/index.m3u8?proxy=true
阳仔演笑会2,https://vdse.bdstatic.com//b837548733e6bd32629f9134457ad811.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-14T12%3A24%3A48Z%2F-1%2Fhost%2F21b407cd58e7d2f39864128a9160659f1f4845e2cf4c01c6e2a3f30be1dbc557
Tagesschau24,https://tagesschau.akamaized.net/hls/live/2020115/tagesschau/tagesschau_1/master.m3u8
好易购*,http://ali-m-l.cztv.com/channels/lantian/channel011/1080p.m3u8
handsomelau/HYPEEZY/冯泳-梦醒,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000c6jsnkbc77u71r5rs1ig&ratio=720p&line=0
AstroQJ,https://o11.163189.xyz/stream/live/qj/
Rttr,https://5f204aff97bee.streamlock.net/RTTRlive/livestream/playlist.m3u8
中天新闻欣赏,http://rihou.cc:555/tv/[Bx]中天新闻
青海|青海综合,http://lmt.scqstv.com/live1/live1.m3u8
XiteHits,https://xite-hitsuk-lg.amagi.tv/720p/index.m3u8
快乐垂钓,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/ydcmklcd/51/20251225/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=600603&netType=0&sid=5910022317&pid=2028597139&timestamp=20260710000222&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=961930263&ParentNodeID=-99&assertID=5910022317&client_ip=171.8.79.254&SecurityKey=20260710000222&promotionId=&mvid=5900006783&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=346e97c36d00966aeea433f7d583aa07&sv=10004&ct=android
海南广播电视总台少儿频道,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/nxwl/51/20251225/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=600697&netType=0&sid=5910022328&pid=2028597139&timestamp=20260710000230&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=962067523&ParentNodeID=-99&assertID=5910022328&client_ip=171.8.79.254&SecurityKey=20260710000230&promotionId=&mvid=5900006788&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=511f6f2f22c0950bec31140f30a3f3bc&sv=10004&ct=android
WTA精彩回顾：佩古拉vs诺斯科娃全场回放12:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/613/605/5106613605/media/5106613605_5338097690_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701786284&pid=2028597139&timestamp=20260710000237&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965564077&ParentNodeID=-99&assertID=5701786284&client_ip=171.8.79.254&SecurityKey=20260710000237&promotionId=&mvid=5106613605&mcid=1003&mpid=120000580345&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=cd04051434090201c6f9c61f4de9ae02&sv=10004&ct=android
无线新闻欣赏,http://rihou.cc:555/tv/[Hk]无线新闻
陈慧娴-傻女,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000ccg7jsrc77u3n0hmrrn0&ratio=720p&line=0
杨千嬅-可惜我是水瓶座,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000ce88qmbc77uem4d0e4bg&ratio=720p&line=0
拜年-赵本山,https://vdse.bdstatic.com//7bc2eaa6e9842f637f3aa731dca95e47.mp4
ColbieCaillat-Try,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000ckblmvrc77u7sbpm2vjg&ratio=720p&line=0
王蓝茵-恶作剧,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000ciocl7jc77u2jkq998s0&ratio=720p&line=0
RTVBN,https://stream2.rtvbn.tv:8080/live_1935/bnstream/index.m3u8
TVCGMNE,https://rtcg-live-open.morescreens.com/RTCG_1_004/playlist.m3u8
邵氏动作欣赏,http://rihou.cc:555/tv/[FY]邵氏动作
民视闽南4Gtv,http://nmk.ioapk.com:5050/4gtv-live050/index.m3u8?proxy=true
江语晨-最后一页,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cn5q3rbc77ubqm4m4jsg&ratio=720p&line=0
王杰-不浪漫罪名,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000c9bvck3c77ucqkhpnfd0&ratio=720p&line=0
OmideIran,https://oitnhls.wns.live/hls/stream.m3u8
赛事咪咕播15,http://156.233.226.200:65486/其他/咪咕-高清赛事15?cors
韩国|Arirang,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
飞儿乐团/彭佳慧-心之火,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cvhd32vog65lgnkfuh30&ratio=720p&line=0
武侠电影,http://cdn.jdshipin.com:8880/huya.php?id=11342427
ParsTV,https://parshls.wns.live/hls/stream.m3u8
DELUXEMUSICDANCEBYKONTOR,https://sdn-global-live-streaming-packager-cache.3qsdn.com/64733/64733_264_live.m3u8
CanalRTVD4,https://protvradiostream.com:1936/canal4rd-1/ngrp:canal4rd-1_all/playlist.m3u8
陈百强-一生何求,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000c62hppbc77u6phu370hg&ratio=720p&line=0
梁静茹-没有如果,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000crofuu7og65j64cj0thg&ratio=720p&line=0
Now新闻欣赏,http://rihou.cc:555/tv/[Hk]Now新闻
卫诗-宁愿你永不知道,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000c8ehvsbc77ue6b6p56hg&ratio=720p&line=0
女团18,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cea1cmjc77u6oags3i6g&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
电影原声4Gtv,http://nmk.ioapk.com:5050/4gtv-live031/index.m3u8?proxy=true
陈明真-为爱笑着流泪,http://vodcdn.video.taobao.com/oss/ali-video/4f31a4692aae0974dbc82a95d23339f4/video.m3u8
CafeTv24,https://srvx1.selftv.video/cafe/live/playlist.m3u8
gamgamDJ,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cr8r23nog65mnbf3616g&ratio=720p&line=0
赛事咪咕播03,http://156.233.226.200:65486/其他/咪咕-高清赛事3?cors
广西-卫视,http://218.206.193.218:8888/hls/31/index.m3u8
PayamJavanTV[Not24/7],https://uni01rtmp.tulix.tv/kensecure/pjtv.stream/playlist.m3u8
有喜了-宋小宝赵海燕,https://vdse.bdstatic.com//e62cf2a92310106143c5e79e5509b18e.mp4
博斯魅力4Gtv,http://nmk.ioapk.com:5050/litv-longturn04/index.m3u8?proxy=true
女团24,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000c45srlbc77u7un1eeoeg&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
NDTVIndia,https://ndtvindiaelemarchana.akamaized.net/hls/live/2003679/ndtvindia/master.m3u8
马年国语贺岁,http://rihou.cc:555/tv/[mv]国语贺岁
PinoleCommunityTelevision(PCTV)Channel26(PinoleCA),https://cdn3.wowza.com/5/cXdyRHF0Z3kxN0k2/pinole/G0032_004/playlist.m3u8
HuntingtonBeachTVChannel3,https://reflect-huntingtonbeach.cablecast.tv/live-4/live/stream-1/live.m3u8
常州生活,http://8.138.7.223/tv/cztv.php?id=3
XiteHits(240p),https://xite-hitsuk-lg.amagi.tv/240p/index.m3u8
陈冠希-战争,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000ch5hv2jc77udla7jom10&ratio=720p&line=0
赛事睛彩广场,http://156.233.226.200:65486/其他/睛彩广场舞?cors
赛事咪咕播4k,http://156.233.226.200:65486/其他/咪咕五大联赛4K-1?cors
CafeTradeTV,https://cafetradehls.wns.live/hls/stream.m3u8
用力活着-张茜,https://vd4.bdstatic.com/mda-mfmcz8hk0qjieck2/1080p/cae_h264/1624355388377695977/mda-mfmcz8hk0qjieck2.mp4
卫兰/24味-Wonderlanad,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000ce1gm2jc77u9vqku0lk0&ratio=720p&line=0
萧亚轩-错的人,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fd00000br0711gi8qol0f2n3720&ratio=720p&line=0
萧亚轩-爱的主打歌,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000ca3eb8rc77ub0tj3kl2g&ratio=720p&line=0
cinemax,https://t.freetv.fun/live/cinemax-3.ts
LaNuovaTv,https://5dcabf026b188.streamlock.net/lanuovatvbas/livestream/playlist.m3u8
张国荣-沉默是金,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cgjuqvbc77uc1cnf47ag&ratio=720p&line=0
青山黛玛-留在我身边,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000caf9b1jc77u3vnrog8mg&ratio=720p&line=0
Ausbiz,https://d9quh89lh7dtw.cloudfront.net/public-output/index.m3u8
wake,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cu3qlgvog65u1houq180&ratio=720p&line=0
环球信息,http://sk.cri.cn/905.m3u8
寻秦记电影粤,http://rihou.cc:555/tv/[mv]寻秦记粤
张学友-饿狼传说,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cfapr43c77u621266pjg&ratio=720p&line=0
AltoAdigeTv,https://5f204aff97bee.streamlock.net/AltoAdigeTV/livestream/playlist.m3u8
林俊杰-15首合集,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000ctnpccfog65v79bd4910&ratio=720p&line=0
山西-卫视,http://218.206.193.218:8888/hls/57/index.m3u8
美人热舞洗脑DJ舞曲,https://vdse.bdstatic.com//3700f6b78ceaf0f4a5313f4d68c95b72.mp4
赛事咪咕播05,http://156.233.226.200:65486/其他/咪咕-高清赛事5?cors
Turbo,https://streaming.aurora.enhanced.live/live/mpc/enl0eG1mLmVncmVzcy5mZDJ2eHI=/out/v1/IT_SIMULCAST/TURBO/CMAF/index.m3u8
有线亚剧Pdtv,http://rihou.cc:555/tv/[Pd]有线亚剧
电子琴20分钟音乐,https://vdse.bdstatic.com//aa18d91f14915e1e79eacb046ac7747e.mp4
CGTN阿拉伯语,http://hlszymgsplive.miguvideo.com:8080/envivo_v/SD/cctv/alabo/1000/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=2200179303&pid=2028597139&timestamp=20260710000219&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609154345&ParentNodeID=-99&assertID=2200179303&client_ip=171.8.79.254&SecurityKey=20260710000219&promotionId=&mvid=2200179303&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=10755a574db122024765ef5ed6432607&sv=10004&ct=android
ABCNewsAustralia(360p),https://abc-news-dmd-streams-1.akamaized.net/out/v1/701126012d044971b3fa89406a440133/index_7.m3u8
bulgariaonair,https://t.freetv.fun/live/bulgaria-on-air.m3u8
GINX_TV4Gtv,http://nmk.ioapk.com:5050/4gtv-4gtv053/index.m3u8?proxy=true
CCTV央视高网,http://dassby.qqff.top:99/live/高尔夫网球/index.m3u8
华视,https://t.freetv.fun/live/hua-shi-2.ts
台视,https://t.freetv.fun/live/tai-shi.ts
邵氏喜剧,http://rihou.cc:555/tv/[FY]邵氏喜剧
女团23,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000citu8rvog65k6lms6p9g&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
TeleRadioPace3,https://932y4273djv8-hls-live.mariatvcdn.it/teleradiopace3/d2274c22e9ee09eb2eda01ed0496f8f5.sdp/playlist.m3u8
方大同,https://www.iesdouyin.com/aweme/v1/playwm/?line=0&logo_name=aweme_diversion_search&ratio=720p&video_id=v0300fg10000cv2nd2nog65v744ae6i0
kctv,https://t.freetv.fun/live/kctv-2.m3u
陈奕迅-明年今日,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000ccqqbarc77u3c0tjm46g&ratio=720p&line=0
赵丽颖/张碧晨-望,https://vdse.bdstatic.com/25f5ae931f851bf09c48abaebe5d6f8d.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
美声无罪-崔志佳乔杉等,https://vdse.bdstatic.com//cfd2e38cdaaa84676712254f29a50642.mp4
鸟叔江南style,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cfqqvubc77u1shdk2990&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
BloombergTVUSPoliticsLiveEvent,https://bloomberg.com/media-manifest/streams/politics.m3u8
女团4,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cea4aobc77u40bs4m560&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
邵氏武侠欣赏,http://rihou.cc:555/tv/[FY]邵氏武侠
十首伤感DJ情歌,https://vdse.bdstatic.com//5319e5b5cd1ad9d27a21b9bf4ad534ba.mp4
30ADarcizzleOffshore,https://30a-tv.com/darcizzle.m3u8
斗鱼2,http://epg.112114.xyz/douyu/6140589
Now爆谷粤赏,http://rihou.cc:555/tv/[Bx]Now爆谷
邵氏电影欣赏,http://rihou.cc:555/tv/[FY]邵氏电影
WTA精彩回顾：佩古拉vs诺斯科娃精彩回顾：2026WTA柏林站女单决赛回放：佩古拉vs诺斯科娃12:00,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/630/170/5106630170/media/5106630170_5339082183_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701810262&pid=2028600720&timestamp=20260710000237&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966068469&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701810262&client_ip=171.8.79.254&SecurityKey=20260710000237&promotionId=&mvid=5106630170&mcid=1003&mpid=120000582165&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=3dff33f695f6dc9a0453909d8b0d9d7d&sv=10004&ct=android
豹妈当家(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/33343249dabd4dcfaeb64da7ab7fe061/1200.m3u8
NBC6JohnstownPA(WJAC),https://linear-698.frequency.stream/dist/stirr/698/hls/master/playlist.m3u8
吃面条-陈佩斯朱时茂,https://vdse.bdstatic.com//19622bd68fc384bfbc19ce18cc1690b5.mp4
民视闽南4Gtv,http://nmk.ioapk.com:5050/4gtv-4gtv002/index.m3u8?proxy=true
疯狂粉丝团-程野,https://vd3.bdstatic.com/mda-qec1huz7j89mqz7g/hd/cae_h264/1715587003695323458/mda-qec1huz7j89mqz7g.mp4
客家电视4Gtv,http://nmk.ioapk.com:5050/li-4gtv-4gtv043/index.m3u8?proxy=true
赛事咪咕播27,http://156.233.226.200:65486/其他/咪咕-高清赛事27?cors
